customer_id,first_name,last_name,email,city,state,date_of_birth,customer_segment,registration_date
C001209,Kavya,Gour,advika25@example.com,Jamnagar,Goa,1964-01-12,Standard,2024-08-18
C001210,Tanveer,Khurana,rkibe@example.com,Hindupur,Uttarakhand,1959-05-30,Premium,2021-09-22
C001211,Mekhala,Ram,jgade@example.net,Tiruppur,Madhya Pradesh,1947-11-25,Premium,2025-01-25
C001212,Madhavi,Banik,borayachana@example.net,Pondicherry,Punjab,1962-07-24,Standard,2025-06-04
C001213,Theodore,Yogi,varugheseishita@example.com,Berhampore,Bihar,1971-04-29,Standard,2025-04-18
C001214,Janaki,Char,samajacob@example.org,Tirunelveli,West Bengal,1998-08-06,Premium,2024-08-30
C001215,Chaaya,Goel,varenyasekhon@example.net,Bhiwandi,Uttarakhand,1984-02-18,Standard,2026-05-20
C001216,Gagan,Dhingra,charranbir@example.net,Bellary,Maharashtra,1965-04-24,Business,2025-06-12
C001217,Hemal,Mahal,amara01@example.net,Raiganj,Tripura,2006-02-01,Standard,2024-12-20
C001218,Raghav,Guha,robertbumb@example.com,Jamnagar,Gujarat,1979-07-09,Standard,2022-11-23
C001219,Samaksh,Seth,tarak60@example.org,Mau,Haryana,1959-06-22,Standard,2025-06-11
C001220,Mitesh,Srinivas,vanyamand@example.org,Davanagere,Himachal Pradesh,1948-11-19,Standard,2026-06-27
C001221,Anthony,Kata,kakarneelima@example.net,Gangtok,Goa,1976-07-07,Premium,2023-03-04
C001222,Zaitra,Khalsa,rushil11@example.net,South Dumdum,Uttar Pradesh,1966-06-20,Business,2023-04-01
C001223,Teerth,Chander,gauravkannan@example.org,Guntakal,Mizoram,1960-08-29,Business,2024-01-24
C001224,Aashi,Mohan,hnarula@example.com,Jodhpur,Goa,1965-10-06,Premium,2026-01-27
C001225,Leela,Sinha,thomastripathi@example.org,Sirsa,Punjab,2006-12-05,Standard,2023-03-29
C001226,Gagan,Trivedi,rmutti@example.net,Ambarnath,Rajasthan,1975-11-10,Business,2023-02-22
C001227,Anya,Contractor,miteshapte@example.org,Vellore,Himachal Pradesh,1961-09-30,Premium,2022-06-08
C001228,Reva,Madan,luckykota@example.net,Chennai,Meghalaya,1962-12-22,Business,2025-02-26
C001229,Wishi,Yadav,samrabalendra@example.net,Aurangabad,Maharashtra,1948-12-08,Business,2026-04-14
C001230,Warda,Mishra,gsane@example.net,Faridabad,Nagaland,1957-09-20,Premium,2023-01-08
C001231,Aahana,Chana,gnadig@example.com,Tiruvottiyur,Assam,1984-03-18,Premium,2026-01-17
C001232,Gautam,Manne,anthony19@example.com,Secunderabad,Nagaland,1990-11-04,Standard,2024-05-03
C001233,Jairaj,Kashyap,rkarpe@example.com,Karawal Nagar,Jharkhand,1956-12-09,Standard,2022-03-27
C001234,Jagrati,Shankar,akapoor@example.org,Machilipatnam,Bihar,1946-09-15,Premium,2023-05-03
C001235,Neelima,Naidu,malhotrayatin@example.com,Vijayawada,Gujarat,1990-02-19,Premium,2022-06-10
C001236,Timothy,Gole,maanav68@example.com,Mathura,Mizoram,2007-08-20,Standard,2026-02-21
C001237,Anthony,Hayer,lakshitparmar@example.org,Nandyal,Uttarakhand,1957-06-27,Standard,2023-06-12
C001238,Lakshmi,Anne,aashidara@example.net,Sirsa,West Bengal,1948-09-11,Business,2022-08-17
C001239,Fariq,Dara,thakuryamini@example.net,Nanded,Chhattisgarh,1960-02-12,Business,2022-01-04
C001240,Bhavna,Sami,nikitauppal@example.org,Anand,Sikkim,1953-05-15,Standard,2022-10-03
C001241,Ronith,Vig,dratti@example.org,Aizawl,Andhra Pradesh,1996-08-03,Business,2026-02-05
C001242,William,Kakar,arunimaraghavan@example.net,Mango,Tripura,1945-08-16,Standard,2025-09-06
C001243,Hredhaan,Karan,,Jaipur,Telangana,1979-06-25,Standard,2022-07-24
C001244,Yashvi,Viswanathan,obanerjee@example.org,Mahbubnagar,Assam,1992-03-02,Premium,2024-02-02
C001245,Raagini,Jain,mahalzansi@example.org,Satara,Telangana,1964-06-07,Standard,2024-02-26
C001246,Bhavani,Som,rajagopalanomaja@example.com,Nizamabad,Meghalaya,1989-10-11,Premium,2026-07-27
C001247,Hamsini,Barman,anshmurty@example.com,Agartala,Meghalaya,1996-02-04,Standard,2024-01-20
C001248,Omkaar,Koshy,cpatel@example.com,Imphal,Sikkim,1984-02-17,Standard,2026-01-02
C001249,Lohit,Dhawan,kdoctor@example.org,Uluberia,Maharashtra,1982-01-17,Business,2025-04-01
C001250,Kevin,Tailor,enagarajan@example.org,Bettiah,Sikkim,1986-10-16,Premium,2024-06-10
C001251,Pooja,Sankaran,bhagatwarhi@example.com,Ranchi,Andhra Pradesh,1965-06-20,Business,2023-10-02
C001252,Gunbir,Bhatia,bthakur@example.net,Avadi,Gujarat,2006-08-07,Standard,2021-09-11
C001253,Christopher,Hora,tejas31@example.com,Kamarhati,Odisha,1970-04-13,Premium,2022-02-15
C001254,Qadim,Dash,narasimhansaksham@example.com,Asansol,Rajasthan,1990-04-18,Standard,2023-05-24
C001255,Darsh,Hans,rghosh@example.org,Ramgarh,Chhattisgarh,1950-03-24,Business,2022-04-26
C001256,Chavvi,Roy,kbassi@example.com,Jamnagar,Odisha,1952-11-19,Premium,2024-06-14
C001257,Chatura,Sehgal,rcontractor@example.com,Muzaffarnagar,Andhra Pradesh,1955-07-21,Premium,2024-01-17
C001258,Isha,Bose,gautamiahuja@example.org,Srinagar,Rajasthan,1981-12-02,Standard,2024-12-10
C001259,Veer,Bhandari,jbhavsar@example.net,Kottayam,Jharkhand,1954-03-14,Business,2022-02-19
C001260,Caleb,Jayaraman,ekbalkhare@example.net,Gurgaon,Sikkim,1951-08-28,Premium,2022-01-16
C001261,Alka,Lad,lraghavan@example.net,Giridih,Kerala,1955-02-19,Standard,2022-11-08
C001262,Gopal,Borah,yashawini00@example.com,Nagpur,Rajasthan,1958-06-11,Premium,2025-11-01
C001263,Aradhana,Murthy,shauryamuni@example.net,Kakinada,Jharkhand,2004-10-09,Business,2026-06-18
C001264,Ladli,Hans,arya40@example.org,Ahmedabad,Tamil Nadu,1986-12-29,Standard,2024-04-17
C001265,Balvan,Dhawan,qushirajagopal@example.org,Phagwara,Tamil Nadu,1975-12-28,Business,2022-03-05
C001266,Megha,Pai,jyoti26@example.net,Raichur,Gujarat,1975-02-20,Standard,2026-02-13
C001267,Vedhika,Sahni,npalla@example.net,Guntur,Karnataka,1946-07-27,Standard,2022-09-10
C001268,Charan,Dash,tbhavsar@example.org,Bettiah,Haryana,1993-09-23,Business,2026-05-23
C001269,Osha,Ghose,finn35@example.net,Guntur,Nagaland,2003-08-12,Business,2026-01-03
C001270,Jai,Bath,ubalan@example.net,Ahmednagar,Nagaland,1966-09-25,Business,2023-06-26
C001271,Isha,Bansal,mangalwakeeta@example.com,Durg,Mizoram,1983-07-16,Standard,2025-01-08
C001272,Netra,Thaman,peter85@example.net,Bikaner,Maharashtra,1976-10-08,Business,2023-05-21
C001273,Sathvik,Barman,mahalatharv@example.com,Pimpri-Chinchwad,Uttarakhand,1969-05-01,Business,2021-12-06
C001274,Shaurya,Bail,dalaja90@example.net,Faridabad,Haryana,1980-03-24,Business,2023-05-19
C001275,Quincy,Khatri,turvikala@example.com,Delhi,Sikkim,1980-02-04,Business,2024-07-09
C001276,Oliver,Ramaswamy,sandhuikbal@example.com,Parbhani,Gujarat,1948-03-15,Business,2024-12-10
C001277,Sai,Comar,zbhagat@example.org,Thiruvananthapuram,Bihar,1946-04-14,Standard,2025-11-15
C001278,Aarnav,Bala,sawhneyreva@example.org,Tirunelveli,Madhya Pradesh,1992-10-16,Standard,2025-06-10
C001279,Hemal,Kant,chanakya12@example.com,Guna,Telangana,1959-04-03,Premium,2023-04-12
C001280,Urvi,Gokhale,matthew50@example.com,Khora ,Rajasthan,2000-03-24,Premium,2023-05-29
C001281,Tarak,Salvi,bhattacharyyaqushi@example.net,Bihar Sharif,Arunachal Pradesh,2003-02-22,Standard,2023-11-02
C001282,Rayaan,Parekh,zachariapranit@example.net,Rewa,Punjab,1947-06-04,Standard,2023-09-15
C001283,Harsh,Sura,cjaggi@example.com,Amravati,Haryana,1976-07-31,Standard,2022-11-14
C001284,Yachana,Kota,golaeiravati@example.org,Karawal Nagar,Kerala,1986-07-11,Business,2022-10-10
C001285,Aarnav,Shankar,dalaja93@example.org,Malda,Assam,1999-07-01,Premium,2021-09-25
C001286,Libni,Ravel,abhiram84@example.net,Bhusawal,Rajasthan,1958-07-16,Premium,2022-11-20
C001287,Abha,Iyengar,zmagar@example.com,Rohtak,Assam,1950-10-27,Business,2025-08-12
C001288,Qushi,Prasad,sahageorge@example.net,Amritsar,Meghalaya,1981-12-16,Standard,2026-04-11
C001289,Vivaan,Khalsa,abdulkrish@example.org,South Dumdum,Chhattisgarh,1960-12-29,Business,2024-05-22
C001290,Manya,Chandran,nsekhon@example.net,Burhanpur,Goa,1955-01-04,Business,2022-07-29
C001291,Vritti,Setty,hwable@example.com,Anantapuram,Odisha,2002-06-24,Standard,2025-03-13
C001292,Sathvik,Bedi,januja84@example.com,Srikakulam,Uttar Pradesh,1999-12-20,Premium,2023-10-23
C001293,Urvi,Mody,cchanda@example.com,Guna,Tamil Nadu,1947-04-10,Standard,2022-06-15
C001294,Yashvi,Jhaveri,yuppal@example.net,Amritsar,Bihar,1951-09-04,Premium,2021-10-22
C001295,Madhavi,Mahal,gaurangi19@example.com,Belgaum,Rajasthan,1983-08-20,Premium,2024-08-11
C001296,Max,Setty,vritti67@example.com,Kolkata,Himachal Pradesh,1966-04-27,Standard,2022-08-12
C001297,Harinakshi,Nanda,oliver02@example.com,Medininagar,Uttarakhand,1972-10-07,Standard,2023-12-14
C001298,Urvashi,Narula,teerthkari@example.com,Amroha,Maharashtra,1968-03-01,Standard,2023-04-10
C001299,Jai,Srinivas,manechaaya@example.net,Sirsa,Kerala,1984-03-14,Business,2022-01-13
C001300,Tanish,Patla,frado73@example.net,Bidhannagar,Tamil Nadu,1983-05-03,Standard,2026-06-19
C001301,Christopher,Banik,baghyawatibhat@example.com,Panvel,Madhya Pradesh,1969-10-29,Premium,2023-06-30
C001302,Tara,Bahri,usinha@example.com,Latur,Sikkim,1945-10-05,Business,2026-06-30
C001303,Unni,Ahluwalia,mammenzansi@example.net,Kozhikode,Uttarakhand,1990-07-04,Business,2023-09-22
C001304,Chavvi,Luthra,wazirkade@example.org,Karnal,Andhra Pradesh,1950-11-22,Standard,2021-08-15
C001305,Arjun,Ratta,gsehgal@example.org,Dhanbad,Uttar Pradesh,1974-11-14,Business,2024-11-27
C001306,Ubika,Venkataraman,groveramol@example.com,Bhalswa Jahangir Pur,Arunachal Pradesh,1963-05-09,Premium,2025-05-26
C001307,Girish,Toor,palanlipika@example.org,Munger,Uttarakhand,1982-08-02,Business,2023-04-01
C001308,Charan,Sarma,anay53@example.com,Noida,Andhra Pradesh,1994-03-18,Standard,2023-10-06
C001309,Gaurang,Ravi,jaipingle@example.com,Asansol,Punjab,2005-10-23,Standard,2026-03-20
C001310,Zayan,Seshadri,chatterjeelipika@example.net,Ongole,Bihar,1995-07-09,Standard,2023-10-05
C001311,Ucchal,Bajaj,zaidmanda@example.org,Begusarai,Rajasthan,1983-04-03,Business,2025-07-08
C001312,Mekhala,Sarin,niteshanne@example.com,Thanjavur,Madhya Pradesh,1980-12-05,Premium,2021-12-24
C001313,Idika,Shere,ekalinga71@example.net,Gaya,Arunachal Pradesh,1989-07-01,Standard,2021-08-11
C001314,Advay,Dutt,dinchaitaly@example.org,Malegaon,Odisha,1957-08-07,Business,2024-09-12
C001315,Daniel,Shan,hritik38@example.org,Pimpri-Chinchwad,Karnataka,1975-07-17,Standard,2022-01-22
C001316,Robert,Mannan,ksarna@example.net,Amritsar,Nagaland,1991-11-07,premium,2023-08-26
C001317,Rajata,Kade,aahanamohan@example.net,Faridabad,Arunachal Pradesh,1964-01-15,Standard,2022-08-20
C001318,Rachit,Lalla,vanya57@example.net,Dhule,Arunachal Pradesh,1952-03-16,Premium,2025-11-19
C001319,Saumya,Natarajan,okarpe@example.org,Saharsa,Odisha,1992-09-24,Standard,2024-02-17
C001320,Vansha,Narayanan,vanyahegde@example.org,Madhyamgram,Rajasthan,1947-05-17,Business,2023-07-25
C001321,Onkar,Bakshi,prisha14@example.com,Latur,Punjab,1958-09-18,Premium,2025-07-28
C001322,Barkha,Nazareth,aggarwalzarna@example.org,Karnal,Kerala,1984-12-11,Premium,2026-03-08
C001323,Mitali,Barad,rnaidu@example.com,Amaravati,West Bengal,1982-11-24,Standard,2024-01-22
C001324,Indrajit,Chawla,shettytamanna@example.org,Ozhukarai,Punjab,1954-12-23,Premium,2025-07-08
C001325,Ekaraj,Bumb,mohammedparmer@example.org,Katni,Rajasthan,1985-08-18,Premium,2023-11-08
C001326,Udant,Hans,chakrika76@example.org,Amritsar,Bihar,1985-10-03,Premium,2022-02-19
C001327,Osha,Vyas,anirudh47@example.org,Mango,Telangana,2008-06-23,Standard,2024-10-05
C001328,Nihal,Sheth,imaran41@example.net,Pallavaram,Andhra Pradesh,1993-06-17,Standard,2025-09-25
C001329,Ekalinga,Sen,halderrohan@example.net,Darbhanga,Odisha,1976-05-27,Premium,2026-03-16
C001330,Hamsini,Khosla,falgunishroff@example.org,Eluru,Nagaland,2000-09-20,Standard,2022-06-19
C001331,Orinder,Upadhyay,ekaraj26@example.net,Ahmednagar,Madhya Pradesh,1979-04-26,Standard,2022-12-12
C001332,Fiyaz,Saran,skarnik@example.net,Darbhanga,Himachal Pradesh,1954-09-08,Premium,2023-12-07
C001333,Neelima,Deshmukh,amarasachdev@example.org,Visakhapatnam,Goa,1974-01-11,Standard,2026-05-23
C001334,Zehaan,Dar,osoni@example.org,Bhiwani,Telangana,1996-03-11,Standard,2024-02-10
C001335,Caleb,Mistry,rishi24@example.org,Phagwara,Rajasthan,1985-11-28,Premium,2023-10-17
C001336,Bhavna,Ramesh,bailvivaan@example.net,Ramagundam,Bihar,1965-03-25,Business,2022-01-14
C001337,Matthew,Narayan,agolla@example.org,Dharmavaram,Telangana,1976-04-08,Standard,2022-07-16
C001338,Om,Bhatti,peter12@example.com,Firozabad,Madhya Pradesh,1978-08-26,Standard,2025-04-23
C001339,Yochana,Majumdar,sarkarraksha@example.com,Satara,Nagaland,1968-11-30,Standard,2023-02-09
C001340,Jai,Balay,patrick48@example.net,Bhilai,Andhra Pradesh,1997-01-28,Business,2023-06-09
C001341,Lila,Cherian,ekanichandra@example.net,Tirupati,West Bengal,1979-05-11,Standard,2026-07-12
C001342,Arin,Shroff,hahuja@example.net,Ghaziabad,Bihar,2000-01-16,Business,2023-02-10
C001343,Ekiya,Viswanathan,munikrisha@example.net,Ludhiana,Gujarat,1982-08-24,Business,2023-09-23
C001344,Anusha,Das,rajuaachal@example.org,Serampore,Haryana,1971-06-03,Business,2023-02-21
C001345,Ekaja,Pradhan,ishwar63@example.com,Raebareli,Arunachal Pradesh,2006-05-27,Premium,2026-07-25
C001346,Daksha,Dalal,aditya24@example.org,Khora ,Sikkim,1957-09-22,Business,2024-08-20
C001347,Pallavi,Subramaniam,loyalneelima@example.org,Raurkela Industrial Township,Tamil Nadu,2006-09-14,Business,2025-03-16
C001348,Tristan,Devan,tarabrar@example.net,Kollam,Jharkhand,1963-07-05,Premium,2024-10-03
C001349,Lopa,Sheth,gangakamdar@example.com,Shimoga,Goa,1985-01-11,Business,2022-03-20
C001350,Dev,Cherian,shanchandran@example.org,Kanpur,Bihar,2004-07-07,Standard,2025-03-04
C001351,Bakhshi,Saini,radhaluthra@example.com,Mau,Jharkhand,1947-08-17,Business,2023-05-04
C001352,Jeet,Bansal,yashodharadesai@example.com,Gandhinagar,Chhattisgarh,1956-06-24,Business,2024-09-23
C001353,Nitesh,Subramanian,darikasen@example.com,Khammam,West Bengal,1947-10-23,Premium,2022-03-20
C001354,Yatan,Rajagopalan,lohit16@example.org,Rajpur Sonarpur,Tamil Nadu,1948-12-14,Business,2022-08-30
C001355,Vihaan,Bassi,nitara63@example.net,Coimbatore,Uttar Pradesh,1996-07-07,Business,2023-11-03
C001356,Urvashi,Yohannan,vermaethan@example.com,Serampore,Arunachal Pradesh,1992-02-29,Standard,2025-01-31
C001357,Vasudha,Pau,sharmaekiya@example.com,Surat,Madhya Pradesh,1972-05-04,Business,2022-11-08
C001358,Udant,Ramakrishnan,thakerom@example.org,Purnia,Punjab,1997-02-11,Standard,2023-08-07
C001359,Siya,Gade,lkade@example.com,Ghaziabad,Himachal Pradesh,1945-08-12,Premium,2023-07-26
C001360,Guneet,Pai,boraedhitha@example.net,Kishanganj,Meghalaya,1978-12-25,Business,2022-05-24
C001361,Isaiah,Bobal,george42@example.com,Danapur,Himachal Pradesh,2006-12-16,Business,2026-05-24
C001362,Frederick,Savant,ranveer63@example.org,Madurai,Jharkhand,1949-06-19,Standard,2024-05-10
C001363,Hardik,Srinivasan,vaidyahemangini@example.com,Hyderabad,Haryana,2003-02-15,Premium,2026-03-11
C001364,Falan,Dass,anjalinair@example.org,Dewas,Madhya Pradesh,1983-09-08,Premium,2023-05-02
C001365,Girish,Dhar,warhitaneja@example.com,Howrah,Mizoram,1957-03-28,Standard,2023-03-06
C001366,Vincent,Jha,harsh40@example.com,Guwahati,Assam,2002-03-15,Business,2022-04-28
C001367,Ladli,Dora,binaagarwal@example.org,Mahbubnagar,Bihar,1990-01-27,Business,2025-10-28
C001368,Jason,Bains,dmahajan@example.net,Deoghar,Chhattisgarh,1994-10-10,Business,2024-12-24
C001369,Jagdish,Maharaj,rudra19@example.org,Bihar Sharif,Bihar,1969-05-07,Premium,2021-11-01
C001370,Yutika,Maharaj,david22@example.net,Madurai,Chhattisgarh,1958-10-30,Premium,2022-08-30
C001371,Frederick,Narasimhan,tbedi@example.net,Ambala,Kerala,1991-04-07,Business,2023-04-27
C001372,Anusha,Shetty,lchaudry@example.net,Bhatpara,Andhra Pradesh,1954-03-25,Standard,2021-09-06
C001373,Ekta,Malhotra,varenya50@example.com,Amravati,Maharashtra,1979-02-10,Premium,2026-04-15
C001374,Yasti,Vyas,pranitwali@example.com,Pune,Punjab,1998-01-15,Premium,2024-01-14
C001375,Jai,Patla,grewaljagrati@example.net,Durgapur,Goa,1949-10-30,Business,2022-08-06
C001376,Teerth,Rama,patrickthaman@example.org,Ongole,Uttar Pradesh,1961-04-21,Standard,2025-09-29
C001377,Janaki,Edwin,warhichad@example.com,Bhind,Tripura,1952-09-26,Standard,2023-03-02
C001378,Prisha,Bir,,Mau,Maharashtra,1997-09-02,Business,2026-02-09
C001379,Garima,Wason,deshpandeadvik@example.com,Hyderabad,Haryana,1988-01-12,Premium,2022-08-30
C001380,Sneha,Gupta,osha46@example.org,Raichur,Jharkhand,1994-11-29,Standard,2023-03-28
C001381,Veer,Gara,ssuri@example.net,Imphal,Goa,1957-03-24,Premium,2022-09-21
C001382,Jhalak,Sant,sampathvidhi@example.net,Kumbakonam,Uttarakhand,1997-06-16,Standard,2022-12-02
C001383,Abdul,Doshi,ramachandranbrijesh@example.com,Ratlam,Uttarakhand,1995-08-03,Premium,2024-11-08
C001384,Chanakya,Krishna,swaminathanyutika@example.com,Mirzapur,Assam,1955-02-03,Business,2024-07-10
C001385,Mitali,Narayanan,ukamdar@example.net,Bijapur,Odisha,1956-08-11,Premium,2024-03-01
C001386,Alexander,Varkey,wyatt15@example.org,Udupi,Odisha,1983-08-15,Premium,2022-04-23
C001387,Agastya,Natt,akshaygala@example.com,Madhyamgram,Gujarat,1971-07-01,Business,2025-01-04
C001388,Teerth,Thaman,karijonathan@example.com,Dibrugarh,Uttarakhand,1972-02-29,Standard,2021-09-06
C001389,Ronith,Pandit,triptisodhi@example.net,Siliguri,Nagaland,2002-02-08,Standard,2022-02-15
C001390,Bishakha,Nagi,charita04@example.net,Bhatpara,Himachal Pradesh,1960-11-25,Business,2026-04-16
C001391,Jacob,Lanka,ekanshsarkar@example.com,Saharanpur,Mizoram,1988-11-28,Standard,2025-10-19
C001392,Peter,Toor,bhavaninayak@example.net,Ambattur,Manipur,1997-10-03,Premium,2023-01-07
C001393,Vyanjana,Rama,nigamveda@example.com,Haridwar,Goa,1980-04-03,Standard,2022-09-04
C001394,Sai,Borah,omaja97@example.net,Mirzapur,Goa,1949-07-17,Business,2023-06-29
C001395,Pranit,Joshi,pdhar@example.org,Hazaribagh,Rajasthan,1977-09-12,Premium,2025-10-20
C001396,Mekhala,Tara,adugar@example.org,Mehsana,Punjab,1975-09-16,Business,2025-07-19
C001397,Udant,Varughese,owalia@example.net,Guwahati,Gujarat,1993-12-09,Premium,2023-08-26
C001398,Tanay,Yogi,prege@example.net,Sri Ganganagar,Tripura,1994-10-31,Standard,2025-08-14
C001399,Umang,Bath,natarajanfariq@example.net,Avadi,Mizoram,1946-05-26,Business,2023-01-11
C001400,Kevin,Ghosh,pkonda@example.com,Moradabad,Jharkhand,2005-09-23,Premium,2022-01-31
C001401,Oni,Sarin,jhaverianirudh@example.org,Dibrugarh,Tripura,1971-05-24,Premium,2025-07-05
C001402,Hemal,Vig,nchaudry@example.org,Bongaigaon,Rajasthan,1982-07-28,Standard,2023-09-29
C001403,Janaki,Chauhan,aayush67@example.net,Bardhaman,Gujarat,1962-11-25,Premium,2022-01-03
C001404,Omisha,Bhasin,girik12@example.org,Tirupati,Haryana,1973-04-01,Business,2021-11-14
C001405,Yatin,Varty,mishrafiyaz@example.org,Gulbarga,Punjab,2001-05-31,Standard,2023-11-13
C001406,Xiti,Kala,ogandhi@example.org,Cuttack,Mizoram,1961-05-28,Business,2024-11-19
C001407,Gaurangi,Iyengar,narasimhangauri@example.com,Hubli–Dharwad,Kerala,1955-04-08,Standard,2022-09-12
C001408,Sanya,Samra,kadehredhaan@example.net,Katihar,Kerala,1965-05-01,Premium,2022-09-23
C001409,Dalbir,Dewan,iyerindira@example.net,Ozhukarai,Mizoram,1997-03-29,Premium,2021-09-18
C001410,Gaurav,Buch,tanmayipuri@example.net,Jamshedpur,Kerala,2003-09-25,Standard,2023-10-19
C001411,Bishakha,Randhawa,jchoudhry@example.com,Bathinda,Kerala,1991-12-16,Standard,2023-12-10
C001412,Pratyush,Manne,bhatjagvi@example.org,Moradabad,Meghalaya,1991-11-03,Premium,2024-04-14
C001413,Januja,Dugal,wrideshbava@example.net,Siliguri,Kerala,2000-09-16,Standard,2022-03-31
C001414,Prisha,Khare,agupta@example.com,Narasaraopet,Rajasthan,1981-01-13,Business,2025-03-02
C001415,Devansh,Datta,rehaansrivastava@example.com,Panipat,Nagaland,1977-10-26,Business,2021-09-24
C001416,Pratyush,Tak,fratti@example.com,Chittoor,Jharkhand,1970-05-17,Standard,2025-02-20
C001417,Tanveer,Joshi,ibhasin@example.org,Indore,Himachal Pradesh,1974-12-10,Standard,2022-01-25
C001418,Tanvi,Dave,kalaelijah@example.org,Guntakal,Bihar,1950-02-24,Standard,2022-11-21
C001419,Zaitra,Sangha,yiyengar@example.org,Asansol,Arunachal Pradesh,1973-05-19,Premium,2023-02-21
C001420,Jhalak,Khosla,kritikabuch@example.org,Fatehpur,Manipur,2004-12-25,Business,2022-07-26
C001421,Harrison,Solanki,lnagi@example.net,Kakinada,Nagaland,1985-11-01,Standard,2023-03-05
C001422,Darika,Raval,atinadig@example.org,Machilipatnam,Karnataka,1959-02-18,Premium,2022-08-03
C001423,Samarth,Bakshi,mannekbal@example.net,Vijayawada,West Bengal,1959-06-15,Business,2026-04-06
C001424,Bhavya,Behl,geetikamani@example.com,Danapur,Uttar Pradesh,1952-05-17,Premium,2022-07-30
C001425,Ria,Chaudhari,wadhwawidisha@example.net,Dhule,Himachal Pradesh,1960-07-11,Standard,2025-09-03
C001426,Veda,Ram,kandra@example.net,Berhampore,Kerala,1980-12-11,Business,2023-11-21
C001427,Arya,Magar,ysahni@example.org,Guntakal,Chhattisgarh,1984-06-23,Standard,2024-06-16
C001428,Warda,Kade,devithomas@example.org,Gurgaon,Telangana,1958-10-17,Premium,2022-08-11
C001429,Abdul,Bhatt,warjassule@example.com,Farrukhabad,Arunachal Pradesh,1986-05-28,Premium,2021-08-29
C001430,Qabil,Anne,singhwarjas@example.com,Aizawl,Goa,1948-11-14,Business,2021-11-02
C001431,Lopa,Keer,vedant22@example.com,Agartala,Andhra Pradesh,2000-07-24,Business,2025-10-07
C001432,Om,Borah,tdeshpande@example.org,Srinagar,Madhya Pradesh,1973-02-16,Business,2024-08-23
C001433,Harinakshi,Dubey,dateaishani@example.net,Ahmednagar,Uttar Pradesh,2003-10-10,Premium,2022-06-03
C001434,Prisha,Kashyap,praneel85@example.com,Hapur,Chhattisgarh,1997-04-01,Premium,2023-02-13
C001435,Pratyush,Balan,hardik46@example.org,Motihari,Kerala,1948-11-15,Business,2025-01-05
C001436,Tripti,Madan,gautam95@example.net,Bhiwandi,Nagaland,1980-08-29,Premium,2021-11-13
